                group_name                |             member_group_name             |  member_user_email  |             last_group_name              |                                                                                     path                                                                                      
 L3_GROUP_1                               | managed-group_L4_GROUP_4_member           |                     | L4_GROUP_4                               | {L3_GROUP_1,managed-group_L3_GROUP_1_member,L4_GROUP_4}
 L3_GROUP_1                               |                                           | dvoettest@gmail.com | managed-group_L3_GROUP_1_admin           | {L3_GROUP_1,managed-group_L3_GROUP_1_admin}
 L3_GROUP_1                               |                                           | dvoettest@gmail.com | managed-group_L4_GROUP_1_admin           | {L3_GROUP_1,managed-group_L3_GROUP_1_member,L4_GROUP_1,managed-group_L4_GROUP_1_admin}
 L3_GROUP_1                               |                                           | dvoettest@gmail.com | managed-group_L4_GROUP_4_admin           | {L3_GROUP_1,managed-group_L3_GROUP_1_member,L4_GROUP_4,managed-group_L4_GROUP_4_admin}
 L3_GROUP_1                               |                                           | user_10@fake.com    | managed-group_L4_GROUP_1_member          | {L3_GROUP_1,managed-group_L3_GROUP_1_member,L4_GROUP_1,managed-group_L4_GROUP_1_member}
 L3_GROUP_1                               |                                           | user_4@fake.com     | managed-group_L3_GROUP_1_member          | {L3_GROUP_1,managed-group_L3_GROUP_1_member}
 L3_GROUP_1                               |                                           | user_5@fake.com     | managed-group_L4_GROUP_1_member          | {L3_GROUP_1,managed-group_L3_GROUP_1_member,L4_GROUP_1,managed-group_L4_GROUP_1_member}
 L3_GROUP_1                               |                                           | user_8@fake.com     | managed-group_L4_GROUP_4_member          | {L3_GROUP_1,managed-group_L3_GROUP_1_member,L4_GROUP_4,managed-group_L4_GROUP_4_member}
 L3_GROUP_1                               |                                           | user_9@fake.com     | managed-group_L4_GROUP_4_member          | {L3_GROUP_1,managed-group_L3_GROUP_1_member,L4_GROUP_4,managed-group_L4_GROUP_4_member}
 L3_GROUP_2                               | L4_GROUP_2                                |                     | managed-group_L3_GROUP_2_member          | {L3_GROUP_2,managed-group_L3_GROUP_2_member}
 L3_GROUP_2                               | managed-group_L3_GROUP_2_admin            |                     | L3_GROUP_2                               | {L3_GROUP_2}
 L3_GROUP_2                               | managed-group_L3_GROUP_2_member           |                     | L3_GROUP_2                               | {L3_GROUP_2}
 L3_GROUP_2                               | managed-group_L4_GROUP_2_admin            |                     | L4_GROUP_2                               | {L3_GROUP_2,managed-group_L3_GROUP_2_member,L4_GROUP_2}
 L3_GROUP_2                               | managed-group_L4_GROUP_2_member           |                     | L4_GROUP_2                               | {L3_GROUP_2,managed-group_L3_GROUP_2_member,L4_GROUP_2}
 L3_GROUP_2                               |                                           | dvoettest@gmail.com | managed-group_L3_GROUP_2_admin           | {L3_GROUP_2,managed-group_L3_GROUP_2_admin}
 L3_GROUP_2                               |                                           | dvoettest@gmail.com | managed-group_L4_GROUP_2_admin           | {L3_GROUP_2,managed-group_L3_GROUP_2_member,L4_GROUP_2,managed-group_L4_GROUP_2_admin}
 L3_GROUP_2                               |                                           | user_5@fake.com     | managed-group_L3_GROUP_2_member          | {L3_GROUP_2,managed-group_L3_GROUP_2_member}
 L3_GROUP_2                               |                                           | user_6@fake.com     | managed-group_L4_GROUP_2_member          | {L3_GROUP_2,managed-group_L3_GROUP_2_member,L4_GROUP_2,managed-group_L4_GROUP_2_member}
 L3_GROUP_3                               | L4_GROUP_3                                |                     | managed-group_L3_GROUP_3_member          | {L3_GROUP_3,managed-group_L3_GROUP_3_member}
 L3_GROUP_3                               | L4_GROUP_4                                |                     | managed-group_L3_GROUP_3_member          | {L3_GROUP_3,managed-group_L3_GROUP_3_member}
 L3_GROUP_3                               | managed-group_L3_GROUP_3_admin            |                     | L3_GROUP_3                               | {L3_GROUP_3}
 L3_GROUP_3                               | managed-group_L3_GROUP_3_member           |                     | L3_GROUP_3                               | {L3_GROUP_3}
 L3_GROUP_3                               | managed-group_L4_GROUP_3_admin            |                     | L4_GROUP_3                               | {L3_GROUP_3,managed-group_L3_GROUP_3_member,L4_GROUP_3}
 L3_GROUP_3                               | managed-group_L4_GROUP_3_member           |                     | L4_GROUP_3                               | {L3_GROUP_3,managed-group_L3_GROUP_3_member,L4_GROUP_3}
 L3_GROUP_3                               | managed-group_L4_GROUP_4_admin            |                     | L4_GROUP_4                               | {L3_GROUP_3,managed-group_L3_GROUP_3_member,L4_GROUP_4}
 L3_GROUP_3                               | managed-group_L4_GROUP_4_member           |                     | L4_GROUP_4                               | {L3_GROUP_3,managed-group_L3_GROUP_3_member,L4_GROUP_4}
 L3_GROUP_3                               |                                           | dvoettest@gmail.com | managed-group_L3_GROUP_3_admin           | {L3_GROUP_3,managed-group_L3_GROUP_3_admin}
 L3_GROUP_3                               |                                           | dvoettest@gmail.com | managed-group_L4_GROUP_3_admin           | {L3_GROUP_3,managed-group_L3_GROUP_3_member,L4_GROUP_3,managed-group_L4_GROUP_3_admin}
 L3_GROUP_3                               |                                           | dvoettest@gmail.com | managed-group_L4_GROUP_4_admin           | {L3_GROUP_3,managed-group_L3_GROUP_3_member,L4_GROUP_4,managed-group_L4_GROUP_4_admin}
 L3_GROUP_3                               |                                           | user_4@fake.com     | managed-group_L3_GROUP_3_member          | {L3_GROUP_3,managed-group_L3_GROUP_3_member}
 L3_GROUP_3                               |                                           | user_7@fake.com     | managed-group_L4_GROUP_3_member          | {L3_GROUP_3,managed-group_L3_GROUP_3_member,L4_GROUP_3,managed-group_L4_GROUP_3_member}
 L3_GROUP_3                               |                                           | user_8@fake.com     | managed-group_L4_GROUP_4_member          | {L3_GROUP_3,managed-group_L3_GROUP_3_member,L4_GROUP_4,managed-group_L4_GROUP_4_member}
 L3_GROUP_3                               |                                           | user_9@fake.com     | managed-group_L4_GROUP_4_member          | {L3_GROUP_3,managed-group_L3_GROUP_3_member,L4_GROUP_4,managed-group_L4_GROUP_4_member}
 L3_GROUP_4                               | L4_GROUP_2                                |                     | managed-group_L3_GROUP_4_member          | {L3_GROUP_4,managed-group_L3_GROUP_4_member}
 L3_GROUP_4                               | L4_GROUP_4                                |                     | managed-group_L3_GROUP_4_member          | {L3_GROUP_4,managed-group_L3_GROUP_4_member}
 L3_GROUP_4                               | managed-group_L3_GROUP_4_admin            |                     | L3_GROUP_4                               | {L3_GROUP_4}
 L3_GROUP_4                               | managed-group_L3_GROUP_4_member           |                     | L3_GROUP_4                               | {L3_GROUP_4}
 L3_GROUP_4                               | managed-group_L4_GROUP_2_admin            |                     | L4_GROUP_2                               | {L3_GROUP_4,managed-group_L3_GROUP_4_member,L4_GROUP_2}
 L3_GROUP_4                               | managed-group_L4_GROUP_2_member           |                     | L4_GROUP_2                               | {L3_GROUP_4,managed-group_L3_GROUP_4_member,L4_GROUP_2}
 L3_GROUP_4                               | managed-group_L4_GROUP_4_admin            |                     | L4_GROUP_4                               | {L3_GROUP_4,managed-group_L3_GROUP_4_member,L4_GROUP_4}
 L3_GROUP_4                               | managed-group_L4_GROUP_4_member           |                     | L4_GROUP_4                               | {L3_GROUP_4,managed-group_L3_GROUP_4_member,L4_GROUP_4}
 L3_GROUP_4                               |                                           | dvoettest@gmail.com | managed-group_L3_GROUP_4_admin           | {L3_GROUP_4,managed-group_L3_GROUP_4_admin}
 L3_GROUP_4                               |                                           | dvoettest@gmail.com | managed-group_L4_GROUP_2_admin           | {L3_GROUP_4,managed-group_L3_GROUP_4_member,L4_GROUP_2,managed-group_L4_GROUP_2_admin}
 L3_GROUP_4                               |                                           | dvoettest@gmail.com | managed-group_L4_GROUP_4_admin           | {L3_GROUP_4,managed-group_L3_GROUP_4_member,L4_GROUP_4,managed-group_L4_GROUP_4_admin}
 L3_GROUP_4                               |                                           | user_2@fake.com     | managed-group_L3_GROUP_4_member          | {L3_GROUP_4,managed-group_L3_GROUP_4_member}
 L3_GROUP_4                               |                                           | user_6@fake.com     | managed-group_L4_GROUP_2_member          | {L3_GROUP_4,managed-group_L3_GROUP_4_member,L4_GROUP_2,managed-group_L4_GROUP_2_member}
 L3_GROUP_4                               |                                           | user_8@fake.com     | managed-group_L4_GROUP_4_member          | {L3_GROUP_4,managed-group_L3_GROUP_4_member,L4_GROUP_4,managed-group_L4_GROUP_4_member}
 L3_GROUP_4                               |                                           | user_9@fake.com     | managed-group_L4_GROUP_4_member          | {L3_GROUP_4,managed-group_L3_GROUP_4_member,L4_GROUP_4,managed-group_L4_GROUP_4_member}
 L4_GROUP_1                               | managed-group_L4_GROUP_1_admin            |                     | L4_GROUP_1                               | {L4_GROUP_1}
 L4_GROUP_1                               | managed-group_L4_GROUP_1_member           |                     | L4_GROUP_1                               | {L4_GROUP_1}
 L4_GROUP_1                               |                                           | dvoettest@gmail.com | managed-group_L4_GROUP_1_admin           | {L4_GROUP_1,managed-group_L4_GROUP_1_admin}
 L4_GROUP_1                               |                                           | user_10@fake.com    | managed-group_L4_GROUP_1_member          | {L4_GROUP_1,managed-group_L4_GROUP_1_member}
 L4_GROUP_1                               |                                           | user_5@fake.com     | managed-group_L4_GROUP_1_member          | {L4_GROUP_1,managed-group_L4_GROUP_1_member}
 L4_GROUP_2                               | managed-group_L4_GROUP_2_admin            |                     | L4_GROUP_2                               | {L4_GROUP_2}
 L4_GROUP_2                               | managed-group_L4_GROUP_2_member           |                     | L4_GROUP_2                               | {L4_GROUP_2}
 L4_GROUP_2                               |                                           | dvoettest@gmail.com | managed-group_L4_GROUP_2_admin           | {L4_GROUP_2,managed-group_L4_GROUP_2_admin}
 L4_GROUP_2                               |                                           | user_6@fake.com     | managed-group_L4_GROUP_2_member          | {L4_GROUP_2,managed-group_L4_GROUP_2_member}
 L4_GROUP_3                               | managed-group_L4_GROUP_3_admin            |                     | L4_GROUP_3                               | {L4_GROUP_3}
 L4_GROUP_3                               | managed-group_L4_GROUP_3_member           |                     | L4_GROUP_3                               | {L4_GROUP_3}
 L4_GROUP_3                               |                                           | dvoettest@gmail.com | managed-group_L4_GROUP_3_admin           | {L4_GROUP_3,managed-group_L4_GROUP_3_admin}
 L4_GROUP_3                               |                                           | user_7@fake.com     | managed-group_L4_GROUP_3_member          | {L4_GROUP_3,managed-group_L4_GROUP_3_member}
 L4_GROUP_4                               | managed-group_L4_GROUP_4_admin            |                     | L4_GROUP_4                               | {L4_GROUP_4}
 L4_GROUP_4                               | managed-group_L4_GROUP_4_member           |                     | L4_GROUP_4                               | {L4_GROUP_4}
 L4_GROUP_4                               |                                           | dvoettest@gmail.com | managed-group_L4_GROUP_4_admin           | {L4_GROUP_4,managed-group_L4_GROUP_4_admin}
 L4_GROUP_4                               |                                           | user_8@fake.com     | managed-group_L4_GROUP_4_member          | {L4_GROUP_4,managed-group_L4_GROUP_4_member}
 L4_GROUP_4                               |                                           | user_9@fake.com     | managed-group_L4_GROUP_4_member          | {L4_GROUP_4,managed-group_L4_GROUP_4_member}
 managed-group_BOT_1_GROUP_NAME_admin     |                                           | dvoettest@gmail.com | managed-group_BOT_1_GROUP_NAME_admin     | {managed-group_BOT_1_GROUP_NAME_admin}
 managed-group_BOT_1_GROUP_NAME_member    |                                           | user_1@fake.com     | managed-group_BOT_1_GROUP_NAME_member    | {managed-group_BOT_1_GROUP_NAME_member}
 managed-group_BOT_2_GROUP_NAME_admin     |                                           | dvoettest@gmail.com | managed-group_BOT_2_GROUP_NAME_admin     | {managed-group_BOT_2_GROUP_NAME_admin}
 managed-group_BOT_2_GROUP_NAME_member    |                                           | user_1@fake.com     | managed-group_BOT_2_GROUP_NAME_member    | {managed-group_BOT_2_GROUP_NAME_member}
 managed-group_BOT_GROUP_NAME_admin       |                                           | dvoettest@gmail.com | managed-group_BOT_GROUP_NAME_admin       | {managed-group_BOT_GROUP_NAME_admin}
 managed-group_BOT_GROUP_NAME_member      |                                           | user_4@fake.com     | managed-group_BOT_GROUP_NAME_member      | {managed-group_BOT_GROUP_NAME_member}
 managed-group_BOT_GROUP_NAME_member      |                                           | user_5@fake.com     | managed-group_BOT_GROUP_NAME_member      | {managed-group_BOT_GROUP_NAME_member}
 managed-group_BOT_GROUP_NAME_member      |                                           | user_6@fake.com     | managed-group_BOT_GROUP_NAME_member      | {managed-group_BOT_GROUP_NAME_member}
 managed-group_EMPTY_GROUP_NAME_admin     |                                           | dvoettest@gmail.com | managed-group_EMPTY_GROUP_NAME_admin     | {managed-group_EMPTY_GROUP_NAME_admin}
 managed-group_L1_GROUP_1_admin           |                                           | dvoettest@gmail.com | managed-group_L1_GROUP_1_admin           | {managed-group_L1_GROUP_1_admin}
 managed-group_L1_GROUP_1_member          | L2_GROUP_1                                |                     | managed-group_L1_GROUP_1_member          | {managed-group_L1_GROUP_1_member}
 managed-group_L1_GROUP_1_member          | L2_GROUP_3                                |                     | managed-group_L1_GROUP_1_member          | {managed-group_L1_GROUP_1_member}
 managed-group_L1_GROUP_1_member          | L3_GROUP_1                                |                     | managed-group_L2_GROUP_1_member          | {managed-group_L1_GROUP_1_member,L2_GROUP_1,managed-group_L2_GROUP_1_member}
 managed-group_L1_GROUP_1_member          | L3_GROUP_3                                |                     | managed-group_L2_GROUP_3_member          | {managed-group_L1_GROUP_1_member,L2_GROUP_3,managed-group_L2_GROUP_3_member}
 managed-group_L1_GROUP_1_member          | L3_GROUP_4                                |                     | managed-group_L2_GROUP_1_member          | {managed-group_L1_GROUP_1_member,L2_GROUP_1,managed-group_L2_GROUP_1_member}
 managed-group_L1_GROUP_1_member          | L3_GROUP_4                                |                     | managed-group_L2_GROUP_3_member          | {managed-group_L1_GROUP_1_member,L2_GROUP_3,managed-group_L2_GROUP_3_member}
 managed-group_L1_GROUP_1_member          | L4_GROUP_1                                |                     | managed-group_L3_GROUP_1_member          | {managed-group_L1_GROUP_1_member,L2_GROUP_1,managed-group_L2_GROUP_1_member,L3_GROUP_1,managed-group_L3_GROUP_1_member}
 managed-group_L1_GROUP_1_member          | L4_GROUP_2                                |                     | managed-group_L3_GROUP_4_member          | {managed-group_L1_GROUP_1_member,L2_GROUP_1,managed-group_L2_GROUP_1_member,L3_GROUP_4,managed-group_L3_GROUP_4_member}
 managed-group_L1_GROUP_1_member          | L4_GROUP_2                                |                     | managed-group_L3_GROUP_4_member          | {managed-group_L1_GROUP_1_member,L2_GROUP_3,managed-group_L2_GROUP_3_member,L3_GROUP_4,managed-group_L3_GROUP_4_member}
 managed-group_L1_GROUP_1_member          | L4_GROUP_3                                |                     | managed-group_L3_GROUP_3_member          | {managed-group_L1_GROUP_1_member,L2_GROUP_3,managed-group_L2_GROUP_3_member,L3_GROUP_3,managed-group_L3_GROUP_3_member}
 managed-group_L1_GROUP_1_member          | L4_GROUP_4                                |                     | managed-group_L3_GROUP_1_member          | {managed-group_L1_GROUP_1_member,L2_GROUP_1,managed-group_L2_GROUP_1_member,L3_GROUP_1,managed-group_L3_GROUP_1_member}
 managed-group_L1_GROUP_1_member          | L4_GROUP_4                                |                     | managed-group_L3_GROUP_3_member          | {managed-group_L1_GROUP_1_member,L2_GROUP_3,managed-group_L2_GROUP_3_member,L3_GROUP_3,managed-group_L3_GROUP_3_member}
 managed-group_L1_GROUP_1_member          | L4_GROUP_4                                |                     | managed-group_L3_GROUP_4_member          | {managed-group_L1_GROUP_1_member,L2_GROUP_1,managed-group_L2_GROUP_1_member,L3_GROUP_4,managed-group_L3_GROUP_4_member}
 managed-group_L1_GROUP_1_member          | L4_GROUP_4                                |                     | managed-group_L3_GROUP_4_member          | {managed-group_L1_GROUP_1_member,L2_GROUP_3,managed-group_L2_GROUP_3_member,L3_GROUP_4,managed-group_L3_GROUP_4_member}
 managed-group_L1_GROUP_1_member          | managed-group_L2_GROUP_1_admin            |                     | L2_GROUP_1                               | {managed-group_L1_GROUP_1_member,L2_GROUP_1}
 managed-group_L1_GROUP_1_member          | managed-group_L2_GROUP_1_member           |                     | L2_GROUP_1                               | {managed-group_L1_GROUP_1_member,L2_GROUP_1}
 managed-group_L1_GROUP_1_member          | managed-group_L2_GROUP_3_admin            |                     | L2_GROUP_3                               | {managed-group_L1_GROUP_1_member,L2_GROUP_3}
 managed-group_L1_GROUP_1_member          | managed-group_L2_GROUP_3_member           |                     | L2_GROUP_3                               | {managed-group_L1_GROUP_1_member,L2_GROUP_3}
 managed-group_L1_GROUP_1_member          | managed-group_L3_GROUP_1_admin            |                     | L3_GROUP_1                               | {managed-group_L1_GROUP_1_member,L2_GROUP_1,managed-group_L2_GROUP_1_member,L3_GROUP_1}
 managed-group_L1_GROUP_1_member          | managed-group_L3_GROUP_1_member           |                     | L3_GROUP_1                               | {managed-group_L1_GROUP_1_member,L2_GROUP_1,managed-group_L2_GROUP_1_member,L3_GROUP_1}
 managed-group_L1_GROUP_1_member          | managed-group_L3_GROUP_3_admin            |                     | L3_GROUP_3                               | {managed-group_L1_GROUP_1_member,L2_GROUP_3,managed-group_L2_GROUP_3_member,L3_GROUP_3}
 managed-group_L1_GROUP_1_member          | managed-group_L3_GROUP_3_member           |                     | L3_GROUP_3                               | {managed-group_L1_GROUP_1_member,L2_GROUP_3,managed-group_L2_GROUP_3_member,L3_GROUP_3}
 managed-group_L1_GROUP_1_member          | managed-group_L3_GROUP_4_admin            |                     | L3_GROUP_4                               | {managed-group_L1_GROUP_1_member,L2_GROUP_1,managed-group_L2_GROUP_1_member,L3_GROUP_4}
 managed-group_L1_GROUP_1_member          | managed-group_L3_GROUP_4_admin            |                     | L3_GROUP_4                               | {managed-group_L1_GROUP_1_member,L2_GROUP_3,managed-group_L2_GROUP_3_member,L3_GROUP_4}
 managed-group_L1_GROUP_1_member          | managed-group_L3_GROUP_4_member           |                     | L3_GROUP_4                               | {managed-group_L1_GROUP_1_member,L2_GROUP_1,managed-group_L2_GROUP_1_member,L3_GROUP_4}
 managed-group_L1_GROUP_1_member          | managed-group_L3_GROUP_4_member           |                     | L3_GROUP_4                               | {managed-group_L1_GROUP_1_member,L2_GROUP_3,managed-group_L2_GROUP_3_member,L3_GROUP_4}
 managed-group_L1_GROUP_1_member          | managed-group_L4_GROUP_1_admin            |                     | L4_GROUP_1                               | {managed-group_L1_GROUP_1_member,L2_GROUP_1,managed-group_L2_GROUP_1_member,L3_GROUP_1,managed-group_L3_GROUP_1_member,L4_GROUP_1}
 managed-group_L1_GROUP_1_member          | managed-group_L4_GROUP_1_member           |                     | L4_GROUP_1                               | {managed-group_L1_GROUP_1_member,L2_GROUP_1,managed-group_L2_GROUP_1_member,L3_GROUP_1,managed-group_L3_GROUP_1_member,L4_GROUP_1}
 managed-group_L1_GROUP_1_member          | managed-group_L4_GROUP_2_admin            |                     | L4_GROUP_2                               | {managed-group_L1_GROUP_1_member,L2_GROUP_1,managed-group_L2_GROUP_1_member,L3_GROUP_4,managed-group_L3_GROUP_4_member,L4_GROUP_2}
 managed-group_L1_GROUP_1_member          | managed-group_L4_GROUP_2_admin            |                     | L4_GROUP_2                               | {managed-group_L1_GROUP_1_member,L2_GROUP_3,managed-group_L2_GROUP_3_member,L3_GROUP_4,managed-group_L3_GROUP_4_member,L4_GROUP_2}
 managed-group_L1_GROUP_1_member          | managed-group_L4_GROUP_2_member           |                     | L4_GROUP_2                               | {managed-group_L1_GROUP_1_member,L2_GROUP_1,managed-group_L2_GROUP_1_member,L3_GROUP_4,managed-group_L3_GROUP_4_member,L4_GROUP_2}
 managed-group_L1_GROUP_1_member          | managed-group_L4_GROUP_2_member           |                     | L4_GROUP_2                               | {managed-group_L1_GROUP_1_member,L2_GROUP_3,managed-group_L2_GROUP_3_member,L3_GROUP_4,managed-group_L3_GROUP_4_member,L4_GROUP_2}
 managed-group_L1_GROUP_1_member          | managed-group_L4_GROUP_3_admin            |                     | L4_GROUP_3                               | {managed-group_L1_GROUP_1_member,L2_GROUP_3,managed-group_L2_GROUP_3_member,L3_GROUP_3,managed-group_L3_GROUP_3_member,L4_GROUP_3}
 managed-group_L1_GROUP_1_member          | managed-group_L4_GROUP_3_member           |                     | L4_GROUP_3                               | {managed-group_L1_GROUP_1_member,L2_GROUP_3,managed-group_L2_GROUP_3_member,L3_GROUP_3,managed-group_L3_GROUP_3_member,L4_GROUP_3}
 managed-group_L1_GROUP_1_member          | managed-group_L4_GROUP_4_admin            |                     | L4_GROUP_4                               | {managed-group_L1_GROUP_1_member,L2_GROUP_1,managed-group_L2_GROUP_1_member,L3_GROUP_1,managed-group_L3_GROUP_1_member,L4_GROUP_4}
 managed-group_L1_GROUP_1_member          | managed-group_L4_GROUP_4_admin            |                     | L4_GROUP_4                               | {managed-group_L1_GROUP_1_member,L2_GROUP_1,managed-group_L2_GROUP_1_member,L3_GROUP_4,managed-group_L3_GROUP_4_member,L4_GROUP_4}
 managed-group_L1_GROUP_1_member          | managed-group_L4_GROUP_4_admin            |                     | L4_GROUP_4                               | {managed-group_L1_GROUP_1_member,L2_GROUP_3,managed-group_L2_GROUP_3_member,L3_GROUP_3,managed-group_L3_GROUP_3_member,L4_GROUP_4}
 managed-group_L1_GROUP_1_member          | managed-group_L4_GROUP_4_admin            |                     | L4_GROUP_4                               | {managed-group_L1_GROUP_1_member,L2_GROUP_3,managed-group_L2_GROUP_3_member,L3_GROUP_4,managed-group_L3_GROUP_4_member,L4_GROUP_4}
 managed-group_L1_GROUP_1_member          | managed-group_L4_GROUP_4_member           |                     | L4_GROUP_4                               | {managed-group_L1_GROUP_1_member,L2_GROUP_1,managed-group_L2_GROUP_1_member,L3_GROUP_1,managed-group_L3_GROUP_1_member,L4_GROUP_4}
 managed-group_L1_GROUP_1_member          | managed-group_L4_GROUP_4_member           |                     | L4_GROUP_4                               | {managed-group_L1_GROUP_1_member,L2_GROUP_1,managed-group_L2_GROUP_1_member,L3_GROUP_4,managed-group_L3_GROUP_4_member,L4_GROUP_4}
 managed-group_L1_GROUP_1_member          | managed-group_L4_GROUP_4_member           |                     | L4_GROUP_4                               | {managed-group_L1_GROUP_1_member,L2_GROUP_3,managed-group_L2_GROUP_3_member,L3_GROUP_3,managed-group_L3_GROUP_3_member,L4_GROUP_4}
 managed-group_L1_GROUP_1_member          | managed-group_L4_GROUP_4_member           |                     | L4_GROUP_4                               | {managed-group_L1_GROUP_1_member,L2_GROUP_3,managed-group_L2_GROUP_3_member,L3_GROUP_4,managed-group_L3_GROUP_4_member,L4_GROUP_4}
 managed-group_L1_GROUP_1_member          |                                           | dvoettest@gmail.com | managed-group_L2_GROUP_1_admin           | {managed-group_L1_GROUP_1_member,L2_GROUP_1,managed-group_L2_GROUP_1_admin}
 managed-group_L1_GROUP_1_member          |                                           | dvoettest@gmail.com | managed-group_L2_GROUP_3_admin           | {managed-group_L1_GROUP_1_member,L2_GROUP_3,managed-group_L2_GROUP_3_admin}
 managed-group_L1_GROUP_1_member          |                                           | dvoettest@gmail.com | managed-group_L3_GROUP_1_admin           | {managed-group_L1_GROUP_1_member,L2_GROUP_1,managed-group_L2_GROUP_1_member,L3_GROUP_1,managed-group_L3_GROUP_1_admin}
 managed-group_L1_GROUP_1_member          |                                           | dvoettest@gmail.com | managed-group_L3_GROUP_3_admin           | {managed-group_L1_GROUP_1_member,L2_GROUP_3,managed-group_L2_GROUP_3_member,L3_GROUP_3,managed-group_L3_GROUP_3_admin}
 managed-group_L1_GROUP_1_member          |                                           | dvoettest@gmail.com | managed-group_L3_GROUP_4_admin           | {managed-group_L1_GROUP_1_member,L2_GROUP_1,managed-group_L2_GROUP_1_member,L3_GROUP_4,managed-group_L3_GROUP_4_admin}
 managed-group_L1_GROUP_1_member          |                                           | dvoettest@gmail.com | managed-group_L3_GROUP_4_admin           | {managed-group_L1_GROUP_1_member,L2_GROUP_3,managed-group_L2_GROUP_3_member,L3_GROUP_4,managed-group_L3_GROUP_4_admin}
 managed-group_L1_GROUP_1_member          |                                           | dvoettest@gmail.com | managed-group_L4_GROUP_1_admin           | {managed-group_L1_GROUP_1_member,L2_GROUP_1,managed-group_L2_GROUP_1_member,L3_GROUP_1,managed-group_L3_GROUP_1_member,L4_GROUP_1,managed-group_L4_GROUP_1_admin}
 managed-group_L1_GROUP_1_member          |                                           | dvoettest@gmail.com | managed-group_L4_GROUP_2_admin           | {managed-group_L1_GROUP_1_member,L2_GROUP_1,managed-group_L2_GROUP_1_member,L3_GROUP_4,managed-group_L3_GROUP_4_member,L4_GROUP_2,managed-group_L4_GROUP_2_admin}
 managed-group_L1_GROUP_1_member          |                                           | dvoettest@gmail.com | managed-group_L4_GROUP_2_admin           | {managed-group_L1_GROUP_1_member,L2_GROUP_3,managed-group_L2_GROUP_3_member,L3_GROUP_4,managed-group_L3_GROUP_4_member,L4_GROUP_2,managed-group_L4_GROUP_2_admin}
 managed-group_L1_GROUP_1_member          |                                           | dvoettest@gmail.com | managed-group_L4_GROUP_3_admin           | {managed-group_L1_GROUP_1_member,L2_GROUP_3,managed-group_L2_GROUP_3_member,L3_GROUP_3,managed-group_L3_GROUP_3_member,L4_GROUP_3,managed-group_L4_GROUP_3_admin}
 managed-group_L1_GROUP_1_member          |                                           | dvoettest@gmail.com | managed-group_L4_GROUP_4_admin           | {managed-group_L1_GROUP_1_member,L2_GROUP_1,managed-group_L2_GROUP_1_member,L3_GROUP_1,managed-group_L3_GROUP_1_member,L4_GROUP_4,managed-group_L4_GROUP_4_admin}
 managed-group_L1_GROUP_1_member          |                                           | dvoettest@gmail.com | managed-group_L4_GROUP_4_admin           | {managed-group_L1_GROUP_1_member,L2_GROUP_1,managed-group_L2_GROUP_1_member,L3_GROUP_4,managed-group_L3_GROUP_4_member,L4_GROUP_4,managed-group_L4_GROUP_4_admin}
 managed-group_L1_GROUP_1_member          |                                           | dvoettest@gmail.com | managed-group_L4_GROUP_4_admin           | {managed-group_L1_GROUP_1_member,L2_GROUP_3,managed-group_L2_GROUP_3_member,L3_GROUP_3,managed-group_L3_GROUP_3_member,L4_GROUP_4,managed-group_L4_GROUP_4_admin}
 managed-group_L1_GROUP_1_member          |                                           | dvoettest@gmail.com | managed-group_L4_GROUP_4_admin           | {managed-group_L1_GROUP_1_member,L2_GROUP_3,managed-group_L2_GROUP_3_member,L3_GROUP_4,managed-group_L3_GROUP_4_member,L4_GROUP_4,managed-group_L4_GROUP_4_admin}
 managed-group_L1_GROUP_1_member          |                                           | user_10@fake.com    | managed-group_L4_GROUP_1_member          | {managed-group_L1_GROUP_1_member,L2_GROUP_1,managed-group_L2_GROUP_1_member,L3_GROUP_1,managed-group_L3_GROUP_1_member,L4_GROUP_1,managed-group_L4_GROUP_1_member}
 managed-group_L1_GROUP_1_member          |                                           | user_1@fake.com     | managed-group_L2_GROUP_1_member          | {managed-group_L1_GROUP_1_member,L2_GROUP_1,managed-group_L2_GROUP_1_member}
 managed-group_L1_GROUP_1_member          |                                           | user_2@fake.com     | managed-group_L3_GROUP_4_member          | {managed-group_L1_GROUP_1_member,L2_GROUP_1,managed-group_L2_GROUP_1_member,L3_GROUP_4,managed-group_L3_GROUP_4_member}
 managed-group_L1_GROUP_1_member          |                                           | user_2@fake.com     | managed-group_L3_GROUP_4_member          | {managed-group_L1_GROUP_1_member,L2_GROUP_3,managed-group_L2_GROUP_3_member,L3_GROUP_4,managed-group_L3_GROUP_4_member}
 managed-group_L1_GROUP_1_member          |                                           | user_3@fake.com     | managed-group_L2_GROUP_3_member          | {managed-group_L1_GROUP_1_member,L2_GROUP_3,managed-group_L2_GROUP_3_member}
 managed-group_L1_GROUP_1_member          |                                           | user_4@fake.com     | managed-group_L3_GROUP_1_member          | {managed-group_L1_GROUP_1_member,L2_GROUP_1,managed-group_L2_GROUP_1_member,L3_GROUP_1,managed-group_L3_GROUP_1_member}
 managed-group_L1_GROUP_1_member          |                                           | user_4@fake.com     | managed-group_L3_GROUP_3_member          | {managed-group_L1_GROUP_1_member,L2_GROUP_3,managed-group_L2_GROUP_3_member,L3_GROUP_3,managed-group_L3_GROUP_3_member}
